892080	4964400	-209960	4422840
933605	4920414	-209960	4422840
940740	4970628	-209960	4422840
984535	4955838	-209960	4422840
881055	4951164	-209960	4422840
896300	4962456	-209960	4422840
1391325	4958562	-209960	4422840
792820	4964790	-209960	4422840
818120	4931700	-209960	4422840
1165545	4893162	-209960	4422840
924520	4907568	-209960	4422840
899545	4896666	-209960	4422840
884945	4950774	-209960	4422840
877485	4950384	-209960	4422840
969615	4928586	-209960	4422840
1104235	4969074	-209960	4422840
1041305	4937148	-209960	4422840
920955	4960506	-209960	4422840
932630	4896666	-209960	4422840
856075	4969458	-209960	4422840
898245	4957392	-209960	4422840
960205	4941432	-209960	4422840
868075	4924692	-209960	4422840
800280	4971408	-209960	4422840
1078285	4954278	-209960	4422840
1069525	4928586	-209960	4422840
1212585	4903674	-209960	4422840
1037085	4948440	-209960	4422840
744485	4930920	-209960	4422840
899220	4969848	-209960	4422840
823310	4961676	-209960	4422351
969290	4958172	-208495	4422351
877485	4949220	-208495	4422351
787625	4967124	-208495	4422351
774650	4973742	-208495	4422351
970260	4949610	-208495	4422351
797360	4976466	-208495	4422351
894675	4947660	-208495	4422351
930685	4942212	-208495	4422351
884945	4950774	-208495	4422351
821365	4921188	-208495	4422351
849910	4967904	-208495	4422351
1020220	4919244	-208495	4422351
825905	4943382	-208495	4422351
887215	4932870	-208495	4422351
1013405	4909122	-208495	4422351
873590	4916130	-208495	4422351
912195	4934424	-208495	4422351
1004000	4798572	-208495	4422351
1003350	4982304	-208495	4422351
926470	4959726	-208495	4422351
824610	4925082	-208495	4422351
934580	4928976	-208495	4422351
854775	4977246	-208495	4422351
955665	4952724	-208495	4422351
969290	4918854	-208495	4422351
864185	4968684	-208495	4422351
783735	4928586	-208495	4422351
826230	4953498	-208495	4422351
1308280	4919244	-208495	4422351
959230	4986198	-208495	4422351
758105	4979190	-208495	4422840
1003025	4888494	-208495	4422840
932305	4948830	-208495	4422840
953070	4949610	-208495	4422840
1027680	4976076	-208495	4422840
890135	4962456	-208495	4422840
805795	4964400	-208495	4422840
906680	4860852	-208495	4422840
1068230	4974522	-208495	4422840
809360	4930146	-208495	4422840
1175925	4911456	-208495	4422840
1037085	4910292	-208495	4422840
988425	4786890	-208495	4422840
1010810	4827768	-208495	4422840
1127915	4853460	-208495	4422840
939445	4950384	-208495	4422840
888515	4965180	-208495	4422840
960530	4981530	-208495	4422840
1072445	4894332	-208495	4422840
1063685	4925472	-208495	4422840
1029625	4922358	-208495	4422840
1028005	4932870	-208495	4422840
820390	4957002	-208495	4422840
853480	4965180	-208495	4422840
787950	4971408	-208495	4422840
936200	4967514	-208495	4422840
796710	4985034	-208495	4422840
891435	4950384	-208495	4422840
1067905	4972962	-208495	4422840
983885	4909512	-208495	4422840
1183390	4896276	-208495	4422840
1057525	4906008	-207031	4422840
831745	4927422	-207031	4422840
919005	4928976	-207031	4422840
828175	4959342	-207031	4422840
1073420	4944936	-207031	4422840
886890	4955838	-207031	4422840
869050	4923528	-207031	4422840
899545	4919634	-207031	4422840
803200	4957392	-207031	4422840
1013405	4927806	-207031	4422840
798330	4950000	-207031	4422840
805470	4978416	-207031	4422840
798330	4923138	-207031	4422840
870995	4921188	-207031	4422840
859645	4949610	-207031	4422840
1178525	4877982	-207031	4422840
1077635	4907568	-207031	4422840
851855	4944156	-207031	4422840
772380	4967514	-207031	4422840
798330	4914960	-207031	4422840
924195	4969074	-207031	4422840
951120	4964790	-207031	4422840
999130	4928586	-207031	4422840
898245	4935984	-207031	4422840
1011785	4968294	-207031	4422840
798330	4927032	-207031	4422840
967665	4932480	-207031	4422840
758755	4936374	-207031	4422840
814230	4953114	-207031	4422840
821040	4914576	-207031	4422840
930035	4905228	-207031	4422840
952420	4914576	-209472	4422596
1034815	4900560	-209472	4422596
1009515	4888104	-209472	4422596
873265	4918464	-209472	4422596
837260	4965180	-209472	4422596
955665	4976856	-209472	4422596
832720	4967514	-209472	4422596
865480	4939098	-209472	4422596
850885	4938708	-209472	4422596
881375	4951164	-209472	4422596
955015	4925472	-209472	4422596
924195	4968684	-209472	4422596
886570	4939488	-209472	4422596
938795	4920414	-209472	4422596
867430	4950774	-209472	4422596
1006920	4925472	-209472	4422596
998485	4911072	-209472	4422596
1011460	4882266	-209472	4422596
1249565	4849956	-209472	4422596
993620	4938318	-209472	4422596
828500	4950000	-209472	4422596
892730	4930920	-209472	4422596
1024435	4874088	-209472	4422596
857050	4959726	-209472	4422596
881055	4935984	-209472	4422596
877485	4946106	-209472	4422596
