	68445	5185896	6347	4388172
	67145	5187066	6347	4388172
	73960	5186286	6347	4388172
	71365	5182782	6347	4388172
	64875	5184726	6347	4388172
	74935	5182782	6347	4388172
	73310	5182392	6347	4387684
	72660	5176944	6347	4387684
	66175	5184342	6347	4387684
	74935	5180838	6347	4387684
	68770	5183952	6347	4387684
	67795	5185116	6347	4387684
	75255	5181228	6347	4387684
	191065	5181612	6347	4387684
	73960	5182782	6347	4387684
	72660	5169156	6347	4387684
	73960	5183172	4882	4387439
	64875	5182782	4882	4387439
	98615	5185116	4882	4387439
	77205	5182782	4882	4387439
	61310	5183172	4882	4387439
	74285	5184342	4882	4387439
	65200	5183952	4882	4387439
	66825	5169156	4882	4387439
	67795	5183172	4882	4387439
	71690	5173830	5859	4387684
	102505	5186286	5859	4387684
	112885	5185116	5859	4387684
	110615	5179668	5859	4387684
	80445	5184342	5859	4387684
	76880	5160594	5859	4387684
	84340	5179668	5859	4387684
	78175	5182002	5859	4387684
	121320	5164098	5859	4387684
	130405	5167602	4882	4387439
	67795	5185116	4882	4387439
	73960	5175774	4882	4387439
	121970	5159814	4882	4387439
	133650	5165652	4882	4387439
	136890	5141520	4882	4387439
	158625	5182782	4882	4387439
	73635	5180058	4882	4387439
	67145	5182782	4882	4387439
	65850	5183952	4882	4387439
	77205	5185116	4882	4387928
	75580	5179668	4882	4387928
	77205	5180448	4882	4387928
	75905	5182392	4882	4387928
	64230	5183172	4882	4387928
	73960	5177334	4882	4387928
	68445	5183172	4882	4387928
	74935	5181612	4882	4387928
	78500	5183172	4882	4387928
	139165	5183172	6347	4387684
	74935	5182392	6347	4387684
	106725	5185116	6347	4387684
	74610	5169936	6347	4387684
	66500	5183952	6347	4387684
	142730	5186286	6347	4387684
	72335	5183172	6347	4387684
	73960	5182392	6347	4387684
	65850	5180838	6347	4387684
	66175	5173050	5859	4387684
	88880	5160204	5859	4387684
	66825	5184342	5859	4387684
	68120	5182782	5859	4387684
	72660	5183172	5859	4387684
	74285	5182002	5859	4387684
	66825	5184726	5859	4387684
	66825	5183172	5859	4387684
	69095	5169546	5859	4387684
	67145	5181228	5859	4387439
	73960	5183952	5371	4387439
	78825	5182782	5371	4387439
	74935	5170716	5371	4387439
	70065	5183952	5371	4387439
	72660	5185116	5371	4387439
	70715	5183952	5371	4387439
	71690	5180448	5371	4387439
	64230	5167602	5371	4387439
	67145	5184342	5371	4387439
	66825	5183172	6347	4387928
	125215	5181228	6347	4387928
	63905	5182392	6347	4387928
	73960	5182782	6347	4387928
	66175	5184342	6347	4387928
	85960	5175384	6347	4387928
	87585	5174610	6347	4387928
	66500	5184342	6347	4387928
	67145	5181612	6347	4387928
	72015	5180448	7324	4387928
	66175	5183172	7324	4387928
	73960	5185116	7324	4387928
	72660	5183172	7324	4387928
	71365	5182392	7324	4387928
	70065	5184342	7324	4387928
	71040	5178888	7324	4387928
	71690	5184726	7324	4387928
	156030	5175774	7324	4387928
	64550	5182782	7324	4387439
	76880	5182392	5859	4387439
	67470	5182782	5859	4387439
	69095	5182002	5859	4387439
	69095	5178498	5859	4387439
	70390	5183172	5859	4387439
	70715	5183562	5859	4387439
	167385	5155920	5859	4387439
	132350	5162928	5859	4387439
