1264485	4897056	-232910	4422840
1116890	4920024	-231445	4422596
797360	4948050	-231445	4422596
911220	4940268	-231445	4422596
997835	4881876	-231445	4422596
1052980	4967124	-231445	4422596
1113320	4871364	-231445	4422596
1156465	4913796	-231445	4422596
827530	4967904	-231445	4422596
951120	4889658	-231445	4422596
1074390	4895496	-231445	4422596
1198635	4917300	-229003	4422596
1028330	4940268	-229003	4422596
901815	4976856	-229003	4422596
1029300	4895496	-229003	4422596
1007890	4885380	-229003	4422596
972210	4892382	-229003	4422596
1118835	4885764	-229003	4422596
1159385	4921188	-229003	4422596
1017945	4956228	-229003	4422596
1147705	4880316	-232910	4422596
1047790	4940652	-232910	4422596
968640	4888104	-232910	4422596
1213880	4888884	-232910	4422596
1030275	4966344	-232910	4422596
1025085	4901340	-232910	4422596
888515	4925082	-232910	4422596
1026380	4905228	-232910	4422596
1113320	4900950	-232910	4422596
857370	4922358	-230956	4422840
1015350	4929366	-230956	4422840
1084450	4887324	-230956	4422840
883650	4891998	-230956	4422840
1075690	4959342	-230956	4422840
1084125	4869804	-230956	4422840
1115590	4939878	-230956	4422840
922575	4966734	-230956	4422840
1012435	4913406	-230956	4422840
1237560	4943382	-228515	4422596
1077960	4909512	-228515	4422596
875865	4898610	-228515	4422596
795735	4882650	-228515	4422596
930685	4955448	-228515	4422596
983885	4929756	-228515	4422596
921925	4903674	-228515	4422596
1112020	4885380	-228515	4422596
1031570	4926252	-231933	4422840
972210	4939488	-231933	4422840
1052980	4871754	-231933	4422840
1039355	4897836	-231933	4422840
854455	4941432	-231933	4422840
978045	4902894	-231933	4422840
811955	4899780	-231933	4422840
896625	4899780	-231933	4422840
1108780	4953114	-231933	4422840
1149005	4876038	-228027	4423084
846990	4890438	-228027	4423084
1079905	4960506	-228027	4423084
845695	4966344	-228027	4423084
1093205	4897446	-228027	4423084
811310	4919244	-228027	4423084
984210	4939488	-228027	4423084
1046170	4942212	-228027	4423084
813580	4943766	-228027	4423084
1292060	4840614	-228027	4422596
1000430	4878762	-227050	4422596
1040980	4918074	-227050	4422596
995240	4893942	-227050	4422596
845045	4961676	-227050	4422596
1035465	4917300	-227050	4422596
1125645	4925862	-227050	4422596
874565	4961286	-227050	4422596
943335	4899780	-227050	4422596
1131160	4917300	-227050	4422596
889485	4958172	-233886	4422596
1062065	4919244	-233886	4422596
1067905	4846842	-233886	4422596
786980	4966734	-233886	4422596
913170	4916130	-233886	4422596
1055900	4912236	-233886	4422596
1094180	4964400	-233886	4422596
912845	4863576	-233886	4422596
1105860	4890438	-233886	4422596
939770	4958172	-230468	4423328
969615	4930536	-230468	4423328
998160	5006442	-230468	4423328
995240	4900950	-230468	4423328
1009190	4940268	-230468	4423328
815525	4970628	-230468	4423328
1016325	4900950	-230468	4423328
917710	4931700	-230468	4423328
1176900	4921968	-230468	4423328
1031570	4920024	-232910	4422596
976750	4943382	-232910	4422596
861265	4917690	-232910	4422596
1089315	4905228	-232910	4422596
1076015	4895112	-232910	4422596
845695	4960896	-232910	4422596
960530	4928586	-232910	4422596
842125	4905228	-232910	4422596
1134080	4928196	-232910	4422840
1064010	4935984	-229492	4422840
971560	4897446	-229492	4422840
959555	4906788	-229492	4422840
874890	4965570	-229492	4422840
1051360	4939878	-229492	4422840
1136350	4898610	-229492	4422840
865805	4922358	-229492	4422840
1008540	4934814	-229492	4422840
1079580	4925082	-229492	4423084
1065635	4893942	-233886	4423084
842775	4955838	-233886	4423084
1024760	4906398	-233886	4423084
1085745	4937928	-233886	4423084
1093205	4908732	-233886	4423084
881055	4946106	-233886	4423084
898245	4982304	-233886	4423084
1136350	4923528	-233886	4423084
840505	4874868	-233886	4422840
979345	4950384	-232910	4422840
1094505	4869804	-232910	4422840
1042275	4923528	-232910	4422840
1090285	4871754	-232910	4422840
1035140	4884990	-232910	4422840
965070	4899780	-232910	4422840
873915	4889658	-232910	4422840
953070	4968684	-232910	4422840
906680	4927032	-232910	4422840
908950	4944156	-229492	4422840
1040005	4885380	-229492	4422840
1076985	4960116	-229492	4422840
1078610	4901730	-229492	4422840
827530	4918464	-229492	4422840
1014055	4953498	-229492	4422840
951445	4826598	-229492	4422840
1217125	4862412	-229492	4422840
1020865	4972962	-229492	4422596
842450	4862412	-228515	4422596
870670	4876038	-228515	4422596
1099045	4969458	-228515	4422596
869050	4964400	-228515	4422596
1140570	4879536	-228515	4422596
850560	4955058	-228515	4422596
1125320	4902114	-228515	4422596
944960	4886154	-228515	4422596
1117210	4923918	-232421	4422596
1043250	4923528	-232421	4422596
925170	4976466	-232421	4422596
859965	4949610	-232421	4422596
1129540	4916130	-232421	4422596
1020220	4932090	-232421	4422596
791845	4971018	-232421	4422596
890135	4915740	-232421	4422596
1003025	4969074	-232421	4422596
1024110	4955058	-232910	4422840
1148030	4898610	-232910	4422840
854775	4880316	-232910	4422840
1060445	4903284	-232910	4422840
1068875	4981530	-232910	4422840
1088665	4916520	-232910	4422840
909275	4887324	-232910	4422840
796060	4979970	-232910	4422840
1029300	4917690	-232910	4422840
1140245	4895886	-231933	4422840
791195	4961676	-231933	4422840
952745	4897056	-231933	4422840
1079905	4948440	-231933	4422840
1071795	4927422	-231933	4422840
802875	4969074	-231933	4422840
877485	4967904	-231933	4422840
1046820	4900950	-231933	4422840
1096450	4864356	-231933	4422840
934580	4937538	-231445	4422840
1057850	4951944	-231445	4422840
1157115	4926252	-231445	4422840
1129540	4950774	-231445	4422840
1120455	4934034	-231445	4422840
842125	4953888	-231445	4422840
829150	4981140	-231445	4422840
1139595	4933260	-231445	4422840
1195715	4919244	-225097	4422596
1262865	4942992	-225097	4422596
769785	4963230	-225097	4422596
1012110	4884210	-225097	4422596
1130190	4935594	-225097	4422596
876510	4946496	-225097	4422596
1023140	4878762	-225097	4422596
1129865	4898610	-225097	4422596
1042600	4875648	-225097	4422596
1023140	4904064	-230468	4422351
1272920	4915740	-230468	4422351
923225	4878372	-230468	4422351
1011785	4969458	-230468	4422351
882350	4976076	-230468	4422351
1080230	4918074	-230468	4422351
1192795	4932870	-230468	4422351
1104885	4898226	-230468	4422351
1120780	4946106	-230468	4422351
1008865	4944156	-232910	4423084
1021515	4938708	-232910	4423084
899545	4972962	-232910	4423084
1138300	4867470	-232910	4423084
1126295	4972572	-232910	4423084
872945	4959342	-232910	4423084
1116240	4931700	-232910	4423084
907980	4888104	-232910	4423084
824610	4888104	-232910	4422596
1009515	4919244	-227050	4422596
1061415	4926642	-227050	4422596
936850	4918464	-227050	4422596
1118510	4902114	-227050	4422596
907980	4925472	-227050	4422596
956635	4970628	-227050	4422596
1037085	4890048	-227050	4422596
909275	4897836	-227050	4422596
881055	4967904	-229492	4422840
902465	4942212	-229492	4422840
1024760	4944546	-229492	4422840
1060445	4927422	-229492	4422840
939770	4881096	-229492	4422840
954040	4940652	-229492	4422840
905705	4941432	-229492	4422840
1194420	4921578	-229492	4422840
834990	4976076	-229492	4422840
1109425	4904844	-227050	4422596
1052980	4944936	-227050	4422596
835960	4972962	-227050	4422596
869050	4894722	-227050	4422596
885920	4889268	-227050	4422596
1174955	4956612	-227050	4422596
956310	4944546	-227050	4422596
913815	4955838	-227050	4422596
877160	4925472	-227050	4422596
972855	4898610	-226074	4422596
1008215	4927032	-226074	4422596
847965	4961286	-226074	4422596
1116565	4936764	-226074	4422596
940740	4918854	-226074	4422596
911545	4969458	-226074	4422596
949825	4958952	-226074	4422596
856400	4917300	-226074	4422596
1130835	4879152	-226074	4422596
1146085	4918854	-229492	4422840
1071470	4897056	-229492	4422840
803200	4911072	-229492	4422840
820390	4932870	-229492	4422840
1006270	4960896	-229492	4422840
1078935	4890438	-229492	4422840
1023140	4960506	-229492	4422840
933930	4875258	-229492	4422840
866130	4894332	-231933	4422840
799305	4962846	-231933	4422840
1144785	4843338	-231933	4422840
1100020	4940652	-231933	4422840
1182415	4869420	-231933	4422840
971885	4927032	-231933	4422840
860290	4949220	-231933	4422840
1055255	4907178	-231933	4422840
1080555	4987758	-231933	4422840
895000	4876812	-231933	4422840
1121755	4905228	-225585	4422840
