1880000	4625000	1869687	3986250
1880000	4625000	1869687	3980781
1885500	4625000	1776562	3980781
1885500	4625000	1776562	3980781
1885500	4625000	1776562	3980781
1878875	4625000	1790937	3982500
1878875	4625000	1790937	3982500
1878875	4625000	1790937	3982500
1878875	4625000	1790937	3980781
1881625	4625000	1817812	3980781
1881625	4625000	1817812	3980781
1881625	4625000	1817812	3980781
1882125	4625000	1659375	3973281
1882125	4625000	1659375	3973281
1882125	4625000	1659375	3973281
1878875	4625000	1744687	3979375
1878875	4625000	1744687	3979375
1878875	4625000	1744687	3979375
1878875	4625000	1738750	3977656
1879875	4625000	1738750	3977656
1879875	4625000	1738750	3977656
1879875	4625000	1738750	3976406
1876250	4625000	1696562	3976406
1876250	4625000	1696562	3976406
1876250	4625000	1696562	3976406
1876125	4625000	1778125	3982812
1876125	4625000	1778125	3982812
1876125	4625000	1778125	3982812
1890500	4625000	1771250	3979687
1890500	4625000	1771250	3979687
1890500	4625000	1771250	3979687
1884500	4625000	1645000	3976093
1884500	4625000	1645000	3976093
1884500	4625000	1645000	3976093
1884500	4625000	1868437	3985468
1884750	4625000	1868437	3985468
1884750	4625000	1868437	3985468
1884750	4625000	1854687	3987031
1882625	4625000	1854687	3987031
1882625	4625000	1854687	3987031
1882625	4625000	1854687	3985468
1882500	4625000	1864375	3985468
1882500	4625000	1864375	3985468
1882500	4625000	1864375	3985468
1871875	4625000	1747187	3979531
1871875	4625000	1747187	3979531
1871875	4625000	1747187	3979531
1871875	4625000	1726875	3979375
1889625	4625000	1726875	3979375
1889625	4625000	1726875	3979375
1889625	4625000	1726875	3979375
1882500	4625000	1805312	3982656
1882500	4625000	1805312	3982656
1882500	4625000	1805312	3982656
1882500	4625000	1729375	3977500
1884250	4625000	1729375	3977500
1884250	4625000	1729375	3977500
1884250	4625000	1729375	3977500
1887625	4625000	1859375	3984531
1887625	4625000	1859375	3984531
1887625	4625000	1859375	3984531
1878875	4625000	1708125	3977187
1878875	4625000	1708125	3977187
1878875	4625000	1708125	3977187
1878875	4625000	1745000	3979375
1888000	4625000	1745000	3979375
1888000	4625000	1745000	3979375
1888000	4625000	1745000	3985625
1880625	4625000	1883125	3985625
1880625	4625000	1883125	3985625
1880625	4625000	1883125	3985625
1889500	4625000	1805312	3982812
1889500	4625000	1805312	3982812
1889500	4625000	1805312	3982812
1889500	4625000	1864375	3985468
1880500	4625000	1864375	3985468
1880500	4625000	1864375	3985468
1880500	4625000	1864375	3987031
1873875	4625000	1852500	3987031
1873875	4625000	1852500	3987031
1873875	4625000	1852500	3988437
1888000	4625000	1865000	3988437
1888000	4625000	1865000	3988437
1888000	4625000	1865000	3988437
1880125	4625000	1841250	3985468
1880125	4625000	1841250	3985468
1880125	4625000	1841250	3985468
1880125	4625000	1789062	3983125
1884250	4625000	1789062	3983125
1884250	4625000	1789062	3983125
1884250	4625000	1789062	3985000
1879250	4625000	1833125	3985000
1879250	4625000	1833125	3985000
1879250	4625000	1833125	3985000
1879250	4625000	1789062	3979375
1881125	4625000	1789062	3979375
1881125	4625000	1789062	3979375
1881125	4625000	1790937	3982187
1885625	4625000	1790937	3982187
1885625	4625000	1790937	3982187
1885625	4625000	1790937	3986406
1885625	4625000	1856250	3986406
1885625	4625000	1856250	3986406
1885625	4625000	1856250	3970781
1875625	4625000	1538437	3970781
1875625	4625000	1538437	3970781
1875625	4625000	1538437	3970781
1880125	4625000	1794062	3981250
1880125	4625000	1794062	3981250
1880125	4625000	1794062	3981250
1880125	4625000	1794062	3982343
1878000	4625000	1766562	3982343
1878000	4625000	1766562	3982343
1878000	4625000	1766562	3982343
1881250	4625000	1751875	3981718
1881250	4625000	1751875	3981718
1881250	4625000	1751875	3981718
1881250	4625000	1834687	3986562
1889500	4625000	1834687	3986562
1889500	4625000	1834687	3986562
1889500	4625000	1866875	3986562
1876500	4625000	1866875	3986562
1876500	4625000	1866875	3986562
1876500	4625000	1866875	3987343
1884750	4625000	1856562	3987343
1884750	4625000	1856562	3987343
1884750	4625000	1856562	3987343
1875375	4625000	1851875	3985625
1875375	4625000	1851875	3985625
1875375	4625000	1851875	3985625
1875375	4625000	1819375	3984375
1878500	4625000	1819375	3984375
1878500	4625000	1819375	3984375
1878500	4625000	1819375	3985000
1879250	4625000	1827812	3985000
1879250	4625000	1827812	3985000
1879250	4625000	1827812	3985000
1882250	4625000	1809375	3983906
1882250	4625000	1809375	3983906
1882250	4625000	1809375	3983906
1884750	4625000	1666250	3973906
1884750	4625000	1666250	3973906
1884750	4625000	1666250	3973906
1884750	4625000	1666250	3980625
1889875	4625000	1756250	3980625
1889875	4625000	1756250	3980625
1889875	4625000	1756250	3980625
1883250	4625000	1773750	3981250
1883250	4625000	1773750	3981250
1883250	4625000	1773750	3981250
1883250	4625000	1735937	3978281
1873500	4625000	1735937	3978281
1873500	4625000	1735937	3978281
1873500	4625000	1882812	3986718
1878250	4625000	1882812	3986718
1878250	4625000	1882812	3986718
1878250	4625000	1882812	3985781
1881125	4625000	1863125	3985781
1881125	4625000	1863125	3985781
1881125	4625000	1863125	3985781
1885500	4625000	1830937	3985000
1885500	4625000	1830937	3985000
1885500	4625000	1830937	3985000
1885500	4625000	1848125	3981406
1879500	4625000	1848125	3981406
1879500	4625000	1848125	3981406
1879500	4625000	1848125	3984375
1886500	4625000	1842187	3984375
1886500	4625000	1842187	3984375
1886500	4625000	1842187	3984375
1878500	4625000	1867812	3985781
1878500	4625000	1867812	3985781
1878500	4625000	1867812	3985781
1878500	4625000	1786562	3983281
1876250	4625000	1786562	3983281
1876250	4625000	1786562	3983281
1876250	4625000	1878437	3987500
1877875	4625000	1878437	3987500
1877875	4625000	1878437	3987500
1877875	4625000	1878437	3982187
1875250	4625000	1762500	3982187
1875250	4625000	1762500	3982187
1875250	4625000	1762500	3982187
1885375	4625000	1785312	3984218
1885375	4625000	1785312	3984218
1885375	4625000	1785312	3984218
1885375	4625000	1836250	3987343
1890125	4625000	1836250	3987343
1890125	4625000	1836250	3987343
1890125	4625000	1836250	3982500
1881250	4625000	1769687	3982500
1881250	4625000	1769687	3982500
1881250	4625000	1769687	3987812
1886125	4625000	1835312	3987812
1886125	4625000	1835312	3987812
1886125	4625000	1835312	3987812
1880250	4625000	1882812	3985781
1880250	4625000	1882812	3985781
1880250	4625000	1882812	3985781
1886500	4625000	1867812	3987031
1886500	4625000	1867812	3987031
1886500	4625000	1867812	3987031
1886500	4625000	1840937	3986562
1878750	4625000	1840937	3986562
1878750	4625000	1840937	3986562
1878750	4625000	1840937	3982500
1884625	4625000	1775000	3982500
1884625	4625000	1775000	3982500
1884625	4625000	1775000	3987656
1889375	4625000	1845312	3987656
1889375	4625000	1845312	3987656
1889375	4625000	1845312	3987656
1882125	4625000	1776250	3981718
1882125	4625000	1776250	3981718
1882125	4625000	1776250	3981718
1882125	4625000	1802187	3982343
1875250	4625000	1802187	3982343
1875250	4625000	1802187	3982343
1875250	4625000	1813437	3984843
1881375	4625000	1813437	3984843
1881375	4625000	1813437	3984843
1881375	4625000	1813437	3978593
