	737345	4961676	6347	4387195
	703610	5003718	6347	4387195
	602720	4976076	6347	4387195
	632565	4981530	6347	4387195
	660140	5014614	6347	4387195
	725345	4961286	6347	4387195
	579040	4998654	6347	4387195
	591370	5019678	6347	4387195
	674740	5009556	6347	4387195
	758105	4977636	6347	4387195
	561850	5020842	6347	4387195
	544005	5015394	6347	4387195
	609210	4993596	6347	4387195
	595585	4995930	6347	4387195
	629000	4945716	6347	4387195
	597530	4968294	6347	4387195
	789250	4990092	6347	4387195
	610510	5015394	6347	4387195
	697445	5000214	6347	4387195
	629325	5008776	6347	4387195
	750645	5024736	6347	4387195
	734100	4985418	6347	4387195
	694525	4984644	6347	4387195
	659165	5006832	6347	4387195
	676685	5000214	6347	4387195
	652355	5007612	6347	4387195
	610510	4995930	6347	4387195
	521300	5003718	6347	4387195
	540765	5014614	6347	4387195
	566715	4950000	6347	4387195
	629645	5006442	3906	4387439
	591045	4999434	3906	4387439
	675060	5014614	3906	4387439
	553090	5008776	3906	4387439
	538170	5023182	3906	4387439
	533625	5004498	3906	4387439
	531030	5012280	3906	4387439
	603045	4995150	3906	4387439
	569960	5033304	3906	4387439
	644570	5024736	3906	4387439
	573850	5007612	3906	4387439
	623810	5021622	3906	4387439
	660465	5007996	3906	4387439
	541735	5004882	3906	4387439
	664035	5020842	3906	4387439
	547575	5004882	3906	4387439
	679280	5020458	3906	4387439
	919005	5020068	3906	4387439
	566390	5003328	3906	4387439
	613425	5019678	3906	4387439
	666305	4979970	3906	4387439
	540765	5020842	3906	4387439
	613750	5022792	3906	4387439
	592015	5022792	4882	4387439
	614075	4955058	4882	4387439
	711395	4970628	4882	4387439
	663710	4998264	4882	4387439
	576445	4996710	4882	4387439
	619590	5029800	4882	4387439
	647490	5010726	4882	4387439
	598505	5015004	4882	4387439
	575475	5023572	4882	4387439
	592990	5016954	4882	4387439
	649110	5018508	4882	4387439
	774650	4994376	4882	4387439
	631920	5004108	4882	4387439
	665980	5008776	4882	4387439
	554710	5004108	4882	4387439
	621860	5026686	4882	4387439
	623810	4993596	4882	4387439
	610830	5002938	4882	4387439
	550170	5015784	4882	4387439
	541085	4999044	4882	4387439
	580990	5009166	4882	4387439
	593965	5013840	4882	4387439
	513840	5029410	4882	4387439
	545630	5007996	4882	4387439
	610510	5004882	4882	4387439
	550495	5026296	5859	4387195
	572555	5015784	5859	4387195
	650085	5016954	5859	4387195
	617970	4998654	5859	4387195
	651705	5011110	5859	4387195
	648140	5010726	5859	4387195
	620890	5004882	5859	4387195
	566715	5011500	5859	4387195
	653650	5004498	5859	4387195
	647490	5004108	5859	4387195
	553740	5008386	5859	4387195
	575475	5024346	5859	4387195
	645540	4984644	5859	4387195
	623485	5000994	5859	4387195
	608560	4985808	5859	4387195
	629325	4990482	5859	4387195
	688040	4937928	5859	4387195
	632890	4971408	5859	4387195
	623485	5011890	5859	4387195
	764920	4992426	5859	4387195
	594290	5009946	5859	4387195
	508325	5016564	5859	4387195
	856725	4885380	5859	4387195
	632240	5018898	5859	4387195
	554390	5012280	6347	4387195
	535895	5011500	6347	4387195
	572555	5015004	6347	4387195
	581960	4992426	6347	4387195
	689335	5006442	6347	4387195
	681550	5011110	6347	4387195
	528760	5005662	6347	4387195
	629000	5009946	6347	4387195
	659165	4989312	6347	4387195
	676035	5020458	6347	4387195
	565095	5022402	6347	4387195
	681875	4972188	6347	4387195
	895650	4990092	6347	4387195
	542385	4991262	6347	4387195
	531680	5013840	6347	4387195
	599480	5009946	6347	4387195
	577420	5006832	6347	4387195
	616345	5020458	6347	4387195
	782760	5010726	6347	4387195
	585205	5011500	6347	4387195
	612780	5033304	6347	4387195
	776600	4976856	6347	4387195
	656250	5003718	6347	4387195
	667600	4952724	6347	4387195
	588450	4999824	4882	4387195
	697120	4980750	4882	4387195
	575800	5006442	4882	4387195
	652680	5025906	4882	4387195
	865480	5013840	4882	4387195
	639705	4989312	4882	4387195
	617320	5009946	4882	4387195
	585530	5000604	4882	4387195
	544330	5026686	4882	4387195
	573525	4991262	4882	4387195
	595910	5005272	4882	4387195
	596235	5003718	4882	4387195
	561525	4998654	4882	4387195
	606940	5021622	4882	4387195
	760380	5006442	4882	4387195
	600450	4948050	4882	4387195
	652355	4999044	4882	4387195
	597855	4950000	4882	4387195
	644570	5007612	4882	4387195
	648140	4969458	4882	4387195
	573205	5020842	4882	4387195
	544330	5015784	4882	4387195
	601425	4991262	4882	4387195
	629000	5020068	4882	4387195
	582935	5025516	4882	4387439
	564120	5011890	4882	4387439
	567365	5025126	4882	4387439
	598180	5004108	4882	4387439
	632890	4991262	4882	4387439
	623810	5011890	4882	4387439
	548225	5004498	4882	4387439
	592340	5025906	4882	4387439
	607590	4994376	4882	4387439
	628350	5004498	4882	4387439
	602400	5022402	4882	4387439
	531355	5011890	4882	4387439
	786980	5014614	4882	4387439
	538170	4997490	4882	4387439
	780815	4964010	4882	4387439
	713665	5010336	4882	4387439
	802875	4998654	4882	4387439
	648140	5009166	4882	4387439
	791520	5014230	4882	4387439
	689985	4994766	4882	4387439
	595585	5013450	4882	4387439
