181010	5149692	5371	4373768
155380	5155536	5371	4373768
167385	5157480	5371	4373768
270540	5131788	5371	4373768
167710	5153586	5371	4373768
152140	5151252	5371	4373768
180035	5149302	5371	4373768
173225	5147748	5371	4373768
169980	5151642	5371	4373768
165440	5152806	5371	4373768
165115	5159424	5371	4373768
194635	5151252	5371	4373768
153435	5151252	5371	4373768
185225	5146188	5371	4373768
178740	5131008	5371	4373768
294870	5119722	5371	4373768
270865	5138406	5371	4373768
240375	5157870	5371	4373768
153760	5154756	5371	4373768
164140	5129064	5371	4373768
151165	5156700	5371	4373768
203395	5154366	5371	4373768
147595	5153976	5371	4373768
189445	5157090	5371	4373768
165115	5155146	5371	4373768
167385	5154756	5371	4373768
154735	5155920	5371	4373768
177440	5152806	5371	4373768
298440	5152422	5371	4373768
185550	5148918	5371	4373768
300385	5145024	5371	4373768
203395	5146968	5371	4373768
142405	5150862	6347	4373768
142405	5132958	6347	4373768
189770	5148918	6347	4373768
199500	5145804	6347	4373768
256920	5135292	6347	4373768
227720	5140350	6347	4373768
173225	5148918	6347	4373768
163170	5152806	6347	4373768
177440	5120886	6347	4373768
188795	5150082	6347	4373768
151815	5155920	6347	4373768
161870	5155920	6347	4373768
185550	5151642	6347	4373768
171280	5116218	6347	4373768
216045	5158650	6347	4373768
204040	5160594	6347	4373768
195605	5155536	6347	4373768
209230	5157870	6347	4373768
195285	5138016	6347	4373768
173550	5150472	6347	4373768
193335	5157480	6347	4373523
172900	5159814	6347	4373523
278005	5152806	6347	4373523
181335	5150472	6347	4373523
299415	5119722	6347	4373523
173225	5139186	6347	4373523
204040	5145024	6347	4373523
176145	5150472	6347	4373523
202095	5155536	6347	4373523
213450	5152422	6347	4373523
277680	5148528	6347	4373523
198525	5156310	6347	4373523
299090	5149302	6347	4373523
158625	5149302	6347	4373523
227720	5157090	6347	4373523
167385	5156310	6347	4373523
197555	5154366	6347	4373523
243940	5083128	6347	4373523
298765	5105706	6347	4373523
493075	4937148	6347	4373523
452530	5080014	6347	4373523
425280	4946106	6347	4373523
730860	5006052	4882	4373768
341260	5083128	4882	4373768
346450	4994376	4882	4373768
365590	5097144	4882	4373768
519030	4904844	4882	4373768
449285	5096364	4882	4373768
810335	5080014	4882	4373768
361050	5101422	4882	4373768
433065	5105316	4882	4373768
464530	5097144	4882	4373768
505405	5077290	4882	4373768
507675	5092860	4882	4373768
448960	5124000	4882	4373768
660465	5111934	4882	4373768
457720	5092860	4882	4373768
356185	5092470	4882	4373768
325365	5111154	4882	4373768
321150	5101422	4882	4373768
243295	5123610	4882	4373768
339965	5074956	4882	4374256
534600	5094420	7324	4374256
331205	5123610	7324	4374256
357480	5114268	7324	4374256
254645	5123226	7324	4374256
260810	5122446	7324	4374256
329260	5125950	7324	4374256
291630	5059380	7324	4374256
543035	5084688	7324	4374256
223180	5136456	7324	4374256
169330	5148528	7324	4374256
169655	5159424	7324	4374256
182305	5155536	7324	4374256
313040	5144634	7324	4374256
265030	5150472	7324	4374256
192365	5158260	7324	4374256
292600	5137236	7324	4374256
221885	5141910	7324	4374256
185225	5156310	7324	4374256
171280	5132568	7324	4374256
201120	5160204	7324	4374256
225775	5154756	4394	4374256
156355	5149692	4394	4374256
182305	5141910	4394	4374256
177440	5143464	4394	4374256
227075	5153976	4394	4374256
176145	5153196	4394	4374256
162520	5157480	4394	4374256
164790	5132958	4394	4374256
196905	5154366	4394	4374256
218315	5150472	4394	4374256
143055	5146578	4394	4374256
222210	5152422	4394	4374256
331205	5155146	4394	4374256
184900	5160984	4394	4374256
211505	5153196	4394	4374256
166085	5156310	4394	4374256
201120	5158650	4394	4374256
196580	5141130	4394	4374256
211825	5148528	4394	4374256
201445	5151252	4394	4374256
185875	5154756	5371	4373279
226750	5156700	5371	4373279
170305	5160204	5371	4373279
379215	5127894	5371	4373279
231615	5133732	5371	4373279
177440	5152806	5371	4373279
181335	5149302	5371	4373279
154410	5151642	5371	4373279
185550	5153976	5371	4373279
157005	5149302	5371	4373279
151165	5153976	5371	4373279
261135	5143854	5371	4373279
224155	5146968	5371	4373279
233560	5153976	5371	4373279
186850	5117772	5371	4373279
207610	5161764	5371	4373279
182305	5152422	5371	4373279
169005	5132568	5371	4373279
176790	5148918	5371	4373279
206310	5140350	5371	4373279
185225	5153196	4882	4374012
148245	5152806	4882	4374012
150515	5142690	4882	4374012
275735	5146188	4882	4374012
170955	5150472	4882	4374012
227400	5141130	4882	4374012
197880	5115828	4882	4374012
192690	5161374	4882	4374012
298440	5095974	4882	4374012
332825	5101038	4882	4374012
170955	5131008	4882	4374012
166410	5154366	4882	4374012
172575	5160984	4882	4374012
182955	5157090	4882	4374012
182630	5153586	4882	4374012
185550	5153196	4882	4374012
349370	5149692	4882	4374012
171925	5151252	4882	4374012
164790	5155536	4882	4374012
192040	5132958	4882	4374012
182955	5150862	4882	4374012
218965	5154366	4882	4374012
166410	5152422	4882	4374012
185225	5155920	4882	4374012
167060	5155920	4882	4374012
193010	5132958	4882	4374012
178415	5152422	4882	4374012
167385	5162538	4882	4374012
339965	5138016	4882	4374012
364940	5123610	4882	4374012
