18153	886570	4947270	6347	4384754
18153	757785	4811028	6347	4384754
18153	779515	4808688	6347	4384754
18153	811955	4941432	6347	4384754
18153	1104560	4841388	6347	4384754
18153	821365	4949220	6347	4384754
18153	1090610	4854624	6347	4384754
18153	1106505	4849176	6347	4384754
18153	891760	4899390	6347	4384754
18153	1490265	4766262	6347	4384754
18153	920305	4933260	6347	4384754
18153	1365375	4869804	41503	4381580
18153	878460	4952334	41503	4381580
18153	915765	4739010	41503	4381580
18153	1011135	4781832	41503	4381580
18153	925495	4847226	41503	4381580
18153	1126620	4826208	41503	4381580
18153	927765	4926252	41503	4381580
18153	778545	4961286	41503	4381580
18153	722750	4920024	41503	4381580
18153	852830	4966344	41503	4381580
18153	770110	4983084	41503	4381580
18153	790545	4968294	41503	4381580
18153	743510	4965960	41503	4381580
18153	771730	4915740	41503	4381580
18153	878460	4969074	41503	4381580
18153	1011135	4871754	41503	4381580
18153	745130	4952724	41503	4381580
18153	744485	4958952	41503	4381580
18153	876510	4857348	41503	4381580
18153	1031895	4927806	41503	4381580
18153	1026380	4879152	6347	4384754
18153	1030275	4877592	6347	4384754
18153	933930	4850346	6347	4384754
18153	976750	4923138	6347	4384754
18153	1083150	4863192	6347	4384754
18153	1086720	4941822	6347	4384754
18153	806120	4823484	6347	4384754
18153	815525	4945716	6347	4384754
18153	1272920	4880316	6347	4384754
18153	1220695	4805574	6347	4384754
18153	806440	4962846	6347	4384754
18153	804495	4949220	6347	4384754
18153	986805	4782222	6347	4384754
18153	1229130	4769766	6347	4384754
18153	962800	4765092	6347	4384754
18153	922900	4940268	6347	4384754
18153	892405	4746018	6347	4384754
18153	843100	4798956	6347	4384754
18153	870025	4955448	6347	4384754
18153	869050	4945716	6347	4384754
18153	936525	4770150	6347	4384754
18153	1137000	4790784	37109	4381580
18153	1158085	4833606	37109	4381580
18153	920630	4921968	37109	4381580
18153	798330	4950384	37109	4381580
18153	855100	4938318	37109	4381580
18153	802875	4948830	37109	4381580
18153	863210	4927422	37109	4381580
18153	857370	4950000	37109	4381580
18153	759080	4934034	37109	4381580
18153	798330	4919634	37109	4381580
18153	1060120	4903284	37109	4381580
18153	858670	4932870	37109	4381580
18153	1142190	4903674	37109	4381580
18153	846020	4935204	37109	4381580
18153	873590	4905228	37109	4381580
18153	978045	4909902	37109	4381580
18153	1062715	4832046	37109	4381580
18153	1040980	4847616	37109	4381580
18153	1117860	4869030	37109	4381580
18153	1186310	4821534	37109	4381580
18153	1077310	4850730	37109	4381580
18153	1158410	4843728	5859	4384754
18153	990050	4875258	5859	4384754
18153	778220	4816476	5859	4384754
18153	819740	4933260	5859	4384754
18153	1269355	4938708	5859	4384754
18153	1210640	4800516	5859	4384754
18153	917385	4935984	5859	4384754
18153	1149650	4835160	5859	4384754
18153	1490915	4771710	5859	4384754
18153	885595	4950774	5859	4384754
18153	798980	4775994	5859	4384754
18153	1228805	4797792	5859	4384754
18153	863210	4785336	5859	4384754
18153	1262865	4797402	5859	4384754
18153	925820	4736286	5859	4384754
18153	1088990	4737846	5859	4384754
18153	1370240	4863966	5859	4384754
18153	958585	4908732	5859	4384754
18153	773680	4914186	5371	4384021
18153	812930	4944156	5371	4384021
18153	752915	4917690	5371	4384021
18153	882350	4960116	5371	4384021
18153	801900	4978026	5371	4384021
18153	794115	4907958	5371	4384021
18153	841475	4952724	5371	4384021
18153	763300	4950000	5371	4384021
18153	752915	4961676	5371	4384021
18153	1023460	4867860	5371	4384021
18153	807740	4873698	5371	4384021
18153	919980	4972188	5371	4384021
18153	760055	4969848	5371	4384021
18153	989400	4837500	5371	4384021
18153	1010160	4918854	5371	4384021
18153	1049415	4873308	5371	4384021
18153	1062715	4858518	5371	4384021
18153	1066930	4827768	5371	4384021
18153	1164250	4917690	5371	4384021
18153	1023460	4868250	5371	4384021
18153	1053955	4874868	5371	4384021
18153	822660	4939488	5371	4384021
18153	799305	4822314	5371	4384021
18153	819740	4947660	5371	4384021
18153	1368295	4776768	5371	4384021
18153	1232050	4811802	17578	4383533
18153	817470	4947660	17578	4383533
18153	1076340	4937148	17578	4383533
18153	1310225	4747572	17578	4383533
18153	1126295	4793118	17578	4383533
18153	1006595	4926642	17578	4383533
18153	878460	4946496	17578	4383533
18153	891760	4955448	17578	4383533
18153	933930	4924302	17578	4383533
18153	927765	4800126	17578	4383533
18153	964745	4732782	17578	4383533
18153	999780	4732782	17578	4383533
18153	968640	4864356	17578	4383533
18153	816500	4972962	17578	4383533
18153	896625	4946496	17578	4383533
18153	830445	4948440	17578	4383533
18153	750970	4916520	17578	4383533
18153	816175	4947270	17578	4383533
18153	796060	4960506	5859	4384510
18153	902785	4935594	5859	4384510
18153	789900	4966734	5859	4384510
18153	774650	4954278	5859	4384510
18153	907655	4946880	5859	4384510
18153	1009190	4890438	5859	4384510
18153	750000	4942212	5859	4384510
18153	818770	4922748	5859	4384510
18153	1048115	4872144	5859	4384510
18153	990700	4881096	5859	4384510
18153	889485	4941432	5859	4384510
18153	1081530	4856574	5859	4384510
18153	1051360	4903674	5859	4384510
18153	1067905	4857348	5859	4384510
18153	1123700	4841778	5859	4384510
18153	914465	4955448	5859	4384510
18153	1185660	4808688	5859	4384510
18153	1275190	4779108	5859	4384510
18153	1372510	4767816	5859	4384510
18153	1333260	4752246	5859	4384510
18153	949175	4884210	5859	4384510
18153	978695	4926252	5859	4384510
18153	1197985	4816086	5859	4384510
18153	680255	4851900	5859	4384510
18153	968315	4853844	7812	4383777
18153	999130	4889658	7812	4383777
18153	868725	4946496	7812	4383777
18153	859645	4810638	7812	4383777
18153	1015350	4909902	7812	4383777
18153	1357265	4938318	7812	4383777
18153	935550	4932480	7812	4383777
18153	1472425	4760808	7812	4383777
18153	1490915	4837884	7812	4383777
18153	1128240	4879926	7812	4383777
18153	1087045	4824264	7812	4383777
18153	776600	4969074	7812	4383777
18153	886245	4952334	7812	4383777
18153	798980	4948050	7812	4383777
18153	901815	4928586	7812	4383777
18153	864510	4956612	7812	4383777
18153	781465	4921578	7812	4383777
18153	800280	4941042	7812	4383777
18153	777245	4972962	7812	4383777
18153	738970	4960506	7812	4383777
18153	1033520	4859688	6347	4384754
18153	921600	4947270	6347	4384754
18153	748050	4945326	6347	4384754
18153	807090	4922748	6347	4384754
18153	1057525	4849956	6347	4384754
18153	1017945	4880706	6347	4384754
18153	1065960	4871754	6347	4384754
18153	1086720	4845282	6347	4384754
18153	1196365	4826208	6347	4384754
18153	1075365	4865916	6347	4384754
18153	1024110	4847616	6347	4384754
18153	1200255	4854234	6347	4384754
18153	808065	4957392	6347	4384754
