26894	743835	4992036	7812	4385975
26894	732805	5015004	7812	4385975
26894	450580	5058216	7812	4385975
26894	545630	4974912	7812	4385975
26894	676360	4995540	7812	4385975
26894	461285	5062884	7812	4385975
26894	796060	5030964	7812	4385975
26894	687715	5028240	7812	4385975
26894	520650	5039532	7812	4385975
26894	719505	5047314	7812	4385975
26894	460960	4980750	7812	4385975
26894	692580	4994376	7812	4385975
26894	508325	5053152	7812	4385975
26894	672465	4976076	7812	4385975
26894	761350	4979580	7812	4385975
26894	790870	4953498	7812	4385975
26894	536545	5039142	7812	4385975
26894	769135	4957782	5859	4385486
26894	466475	5048484	5859	4385486
26894	496645	4813362	5859	4385486
26894	677010	4995150	5859	4385486
26894	386350	5030190	5859	4385486
26894	597210	4999434	5859	4385486
26894	663710	4996710	5859	4385486
26894	824285	4958952	5859	4385486
26894	1001730	5052768	5859	4385486
26894	1098720	4978806	5859	4385486
26894	464530	5050428	5859	4385486
26894	518380	5036028	5859	4385486
26894	587150	4998654	5859	4385486
26894	697445	4973742	5859	4385486
26894	529410	5041086	5859	4385486
26894	559580	5000994	5859	4385486
26894	672465	5006832	5859	4385486
26894	483670	5048484	5859	4385486
26894	452850	4980360	5859	4385486
26894	1020540	4901340	5859	4385486
26894	571255	5022792	5371	4385486
26894	606940	5041866	5371	4385486
26894	680900	4997880	5371	4385486
26894	491455	5049648	5371	4385486
26894	518380	5058216	5371	4385486
26894	653975	4997100	5371	4385486
26894	677980	5001768	5371	4385486
26894	864835	4939098	5371	4385486
26894	702310	5020458	5371	4385486
26894	786655	4814142	5371	4385486
26894	865805	5022012	5371	4385486
26894	1111050	4987758	5371	4385486
26894	651705	4993596	5371	4385486
26894	583260	5025906	5371	4385486
26894	429495	5046924	5371	4385486
26894	586505	4983474	5371	4385486
26894	698095	4994766	5371	4385486
26894	498915	5050428	5371	4385486
26894	780165	4963230	5371	4385486
26894	559255	4981140	5371	4385486
26894	557630	5032914	5371	4385486
26894	624130	4844892	5371	4385486
26894	704905	4977636	5371	4385242
26894	422360	5061720	6835	4385242
26894	563795	5003718	6835	4385242
26894	654625	4998654	6835	4385242
26894	552115	5044590	6835	4385242
26894	799305	4957782	6835	4385242
26894	652355	4993206	6835	4385242
26894	603045	5016174	6835	4385242
26894	1020220	4952724	6835	4385242
26894	647490	4940652	6835	4385242
26894	733455	4992816	6835	4385242
26894	497620	5044200	6835	4385242
26894	509620	5029020	6835	4385242
26894	705555	4992036	6835	4385242
26894	657545	4993986	6835	4385242
26894	821040	4953114	6835	4385242
26894	959230	5046150	6835	4385242
26894	792495	4966734	6835	4385242
26894	1151920	4849956	6835	4385242
26894	582285	4907178	6835	4385242
26894	1095800	5037192	6835	4385242
26894	701665	4990482	6835	4385242
26894	515460	5058606	6835	4385242
26894	712690	5014614	6347	4385975
26894	600450	5001768	6347	4385975
26894	820715	4944156	6347	4385975
26894	474910	4998654	6347	4385975
26894	463235	4903284	6347	4385975
