31385	692905	4991652	7324	4385730
31385	645540	5012280	7324	4385730
31385	421710	4957782	7324	4385730
31385	653650	4990872	7324	4385730
31385	665005	5015004	7324	4385730
31385	845695	4940268	7324	4385730
31385	767840	4989702	7324	4385730
31385	790870	4958562	7324	4385730
31385	447015	5058216	7324	4385730
31385	444095	5047314	7324	4385730
31385	585855	5042256	7324	4385730
31385	815200	5029800	7324	4385730
31385	736050	4979970	7324	4385730
31385	671495	4978416	6347	4385975
31385	747400	4972188	6347	4385975
31385	469070	5014230	6347	4385975
31385	560875	5039922	6347	4385975
31385	497295	5020458	6347	4385975
31385	914140	5016954	6347	4385975
31385	910250	5021622	6347	4385975
31385	927765	5047314	6347	4385975
31385	1063365	5039142	6347	4385975
31385	502160	5015004	6347	4385975
31385	617645	4975692	6347	4385975
31385	703610	4978026	6347	4385975
31385	853155	4946106	6347	4385975
31385	795735	4954278	6347	4385975
31385	619265	5035248	6347	4385975
31385	488210	5025516	6347	4385975
31385	592990	5030964	6347	4385975
31385	401600	5030964	6347	4385975
31385	542710	5020068	6347	4385975
31385	484965	5048874	6347	4385975
31385	429495	5036418	6347	4385975
31385	550820	5058606	6347	4385975
31385	401920	5053152	6347	4385975
31385	426900	5041086	4882	4385242
31385	392840	5034858	4882	4385242
31385	673765	5001384	4882	4385242
31385	594935	5050428	4882	4385242
31385	464530	5059770	4882	4385242
31385	447660	5065998	4882	4385242
31385	658520	4988922	4882	4385242
31385	690635	4972572	4882	4385242
31385	464205	4969848	4882	4385242
31385	673765	4991262	4882	4385242
31385	562500	5045370	4882	4385242
31385	698745	4988922	4882	4385242
31385	703935	4988148	4882	4385242
31385	564445	5049648	4882	4385242
31385	832720	4959726	4882	4385242
31385	801900	4955058	4882	4385242
31385	433715	4941432	4882	4385242
31385	469070	5044590	4882	4385242
31385	489510	5044980	4882	4385242
31385	776275	4966344	4882	4385242
31385	743510	4963230	4882	4385242
31385	674415	4974132	4882	4385242
31385	835640	4974132	4882	4385242
31385	956635	4908342	4882	4385242
31385	627050	4842558	4882	4385242
31385	469070	4865526	4882	4385242
31385	1035465	5032914	5859	4385486
31385	901165	4995150	5859	4385486
31385	914465	5020458	5859	4385486
31385	625755	5036028	5859	4385486
31385	1079905	5025906	5859	4385486
31385	667925	5016564	5859	4385486
31385	620890	4965180	5859	4385486
31385	731830	4982694	5859	4385486
