	494375	4959342	517577	3887685
	488535	4959342	517577	3887685
	490805	4958562	517577	3887685
	491130	4958562	517577	3887685
	489510	4958172	517577	3887685
	490805	4958562	517577	3887685
	488860	4958562	517577	3887685
	490160	4958172	405761	3887197
	491780	4957782	405761	3887197
	491455	4959342	405761	3887197
	492430	4959342	405761	3887197
	491130	4958562	405761	3887197
	492430	4960116	405761	3887197
	490805	4958952	405761	3887197
	490805	4958952	405761	3887197
	490805	4958562	602050	3874257
	489185	4958172	602050	3874257
	491130	4958172	602050	3874257
	490480	4958172	602050	3874257
	491455	4958562	602050	3874257
	491130	4958172	602050	3874257
	491780	4958172	602050	3874257
	491130	4958562	602050	3874501
	492755	4958952	585448	3874501
	489835	4958172	585448	3874501
	492105	4957392	585448	3874501
	491780	4958952	585448	3874501
	490160	4958562	585448	3874501
	489510	4957392	585448	3874501
	489510	4958562	585448	3874501
	493400	4957392	516601	3878652
	490160	4958562	516601	3878652
	490805	4958172	516601	3878652
	490480	4958562	516601	3878652
	489510	4958952	516601	3878652
	490160	4958172	516601	3878652
	491130	4960116	516601	3878652
	488535	4957782	550780	3878896
	490480	4957782	550780	3878896
	493400	4957392	550780	3878896
	490480	4958172	550780	3878896
	490480	4957002	550780	3878896
	488535	4957392	550780	3878896
	493725	4958562	550780	3878896
	488860	4958172	550780	3878896
	490805	4958172	594237	3871816
	491780	4957392	594237	3871816
	492105	4958172	594237	3871816
	492430	4958172	594237	3871816
	491455	4958562	594237	3871816
	488210	4959342	594237	3871816
	491130	4958562	594237	3871816
	490480	4957392	594237	3871816
	491455	4959342	492675	3883290
	491780	4958952	492675	3883290
	491130	4958562	492675	3883290
	490160	4957782	492675	3883290
	491130	4958562	492675	3883290
	489510	4958562	492675	3883290
	489835	4957782	492675	3883290
	491130	4958952	492675	3883290
	490480	4959726	479980	3881826
	490480	4958952	479980	3881826
	490805	4957782	479980	3881826
	491455	4957392	479980	3881826
	492430	4958952	479980	3881826
	490805	4958172	479980	3881826
	492430	4958172	479980	3881826
	490805	4958562	571777	3879384
	487560	4957782	571777	3879384
	491130	4958562	571777	3879384
	492430	4958952	571777	3879384
	489835	4958172	571777	3879384
	490160	4957782	571777	3879384
	492430	4958952	571777	3879384
	489835	4957782	522948	3878652
	492105	4958172	522948	3878652
	490805	4957392	522948	3878652
	490805	4957392	522948	3878652
	490160	4958562	522948	3878652
	491455	4958172	522948	3878652
	492755	4958172	522948	3878652
	491130	4959342	336913	3895497
	489835	4957782	336913	3895497
	490160	4957782	336913	3895497
	491130	4957782	336913	3895497
	490480	4957782	336913	3895497
	490805	4958172	336913	3895497
	489510	4958952	336913	3895497
	490805	4957782	336913	3895497
	491780	4958952	336913	3877675
	490805	4957392	543945	3877675
	490805	4958952	543945	3877675
	491130	4958562	543945	3877675
	490160	4959342	543945	3877675
	491780	4959726	543945	3877675
	490805	4957392	543945	3877675
	490805	4958562	649413	3866445
	489835	4957002	649413	3866445
	492105	4957782	649413	3866445
	490480	4957002	649413	3866445
	490480	4957782	649413	3866445
	490805	4958172	649413	3866445
	491780	4958952	649413	3866445
	492105	4958952	649413	3866445
	491780	4957392	341796	3896230
	491780	4957782	341796	3896230
	494375	4958562	341796	3896230
	490480	4958172	341796	3896230
	491780	4958562	341796	3896230
	490805	4958952	341796	3896230
	491780	4959726	341796	3896230
	491780	4958952	341796	3896230
	490805	4957002	341796	3868886
	490805	4958172	629882	3868886
	489835	4957782	629882	3868886
	490160	4958562	629882	3868886
	490480	4958952	629882	3868886
	491455	4957782	629882	3868886
	490805	4959726	629882	3868886
	490805	4959726	629882	3868886
	490480	4958172	629882	3868886
	490160	4958562	629882	3868886
	491780	4957002	629882	3868886
	490480	4957392	575195	3875234
	491130	4958172	575195	3875234
	490160	4958562	575195	3875234
	489510	4957782	575195	3875234
	492105	4959342	575195	3875234
	490805	4958562	575195	3875234
	492430	4958952	575195	3875234
	491130	4958172	575195	3875234
	490805	4959342	591796	3871816
	490805	4958172	591796	3871816
	490480	4957782	591796	3871816
	490480	4958562	591796	3871816
	491130	4957392	591796	3871816
	492105	4959726	591796	3871816
	490805	4958172	591796	3871816
	488860	4958562	591796	3871816
	492430	4958562	591796	3840078
	491780	4958172	860351	3840078
	491130	4958172	860351	3840078
	492430	4958952	860351	3840078
	491780	4958562	860351	3840078
	490805	4958172	860351	3840078
	491130	4956612	860351	3840078
	491130	4958172	860351	3840078
	489835	4958952	860351	3840078
	491455	4958562	977050	3831533
	490480	4957782	977050	3831533
	493075	4959342	977050	3831533
	492430	4958952	977050	3831533
	489835	4958562	977050	3831533
	491780	4958172	977050	3831533
	488535	4958562	977050	3831533
	490160	4958952	977050	3831533
	491455	4959342	977050	3831533
	489185	4958562	977050	3831533
	492105	4957782	819335	3844960
	490160	4958952	819335	3844960
	490805	4957002	819335	3844960
	491130	4958562	819335	3844960
	486915	4958952	819335	3844960
	492430	4958952	819335	3844960
	490160	4958952	819335	3844960
	491780	4958562	819335	3844960
	491130	4958172	879394	3844716
	489835	4957392	879394	3844716
	490480	4958562	879394	3844716
	489835	4958172	879394	3844716
	490805	4958562	879394	3844716
	489835	4956228	879394	3844716
	491130	4958172	879394	3844716
	490160	4958172	874022	3839345
	491455	4957782	874022	3839345
	489835	4958562	874022	3839345
	492755	4958952	874022	3839345
	492105	4957002	874022	3839345
	491455	4958562	874022	3839345
	491130	4958952	874022	3839345
	490805	4958952	562011	3871327
	490805	4958562	562011	3871327
	491780	4957782	562011	3871327
	491130	4957782	562011	3871327
	491780	4957782	562011	3871327
	491130	4957392	562011	3871327
	491130	4959726	562011	3871327
	492105	4958172	562011	3871327
	491130	4957002	562011	3871327
	490805	4958562	642089	3859609
	490480	4957782	642089	3859609
	492105	4958952	642089	3859609
	492430	4957782	642089	3859609
	491780	4957782	642089	3859609
	491455	4958562	642089	3859609
	491780	4958172	642089	3859609
	488860	4957002	642089	3859609
	489510	4957392	642089	3859609
	491130	4958562	642089	3859609
	491455	4957782	642089	3859609
	490480	4956612	642089	3859609
	490480	4957392	642089	3859609
	489185	4957392	642089	3859609
	490805	4956612	642089	3863271
	489835	4957782	614745	3863271
	490805	4957782	614745	3863271
	491455	4958952	614745	3863271
	491130	4957782	614745	3863271
	489510	4957782	614745	3863271
	491780	4958172	614745	3863271
	490480	4959342	614745	3863271
	490805	4958172	614745	3863271
	490160	4960506	614745	3863271
	489185	4958952	614745	3863271
	489835	4957392	614745	3863271
	491780	4957782	850585	3842031
	490805	4957782	850585	3842031
	491780	4957782	850585	3842031
	491130	4958952	850585	3842031
	491455	4958952	850585	3842031
	489510	4958172	850585	3842031
	492105	4958952	850585	3842031
	492430	4958562	850585	3842031
	491130	4958562	850585	3842031
	489185	4957782	850585	3842031
	489510	4957782	850585	3842031
	490480	4957002	850585	3863515
